title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
3 by Flannery O'Connor: The Violent Bear It Away / Everything That Rises Must Converge / Wise Blood,,"['Fiction', 'Classics', 'Short Stories', 'Literature', 'Southern', 'Novels', 'Southern Gothic', 'Literary Fiction', '20th Century', 'American']","The quintessential Southern writer, O'Connor wrote fiercely comic, powerful fiction. This anthology includes the masterpieces Wise Blood. The Violent Bear it Away, and Everything that Rises Must Converge.",,,10/30/62,August 21st 1986,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223648599l/48465.jpg,4.31,[],161.0,2.0,,,,96.0,1790.0,496,Signet Classics,"['943', '547', '230', '45', '25']",,[],,"[""Flannery O'Connor"", 'Sally Fitzgerald']"
300,,"['Graphic Novels', 'Comics', 'Historical Fiction', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Fantasy', 'War', 'Historical', 'Media Tie In']","The armies of Persia -- a vast horde greater than any the world has ever known -- are poised to crush Greece, an island of reason and freedom in a sea of madness and tyranny. Standing between Greece and this tidal wave of destruction are a tiny detachment of but three hundred warriors. Frank Miller's epic retelling of history's supreme moment of battlefield valor is finally collected in a glorious hardcover volume in its intended format -- each two-page spread from the original comics is presented as a single undivided page.Collects: 300 #1-5",300 Universe #1,First Edition,,December 28th 1999,"['Leonidas', 'Xerxes I of Persia']",Hardcover,,9781569714027,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552948164l/59952.jpg,3.95,"['Harvey Awards for Best Continuing or Limited Series & Best Colorist (for Lynn Varley) (1999)', 'Will Eisner Comic Industry Awards for Best Publication Design (in 2000 awards), Best Limited Series, Best Writer/Artist (for Frank Miller), Best Coloring (for Lynn Varley) (1999)']",458.0,6.0,,,,92.0,44440.0,88,Dark Horse,"['15888', '15123', '9853', '2574', '1002']",,[],,"['Frank Miller', 'Lynn Varley']"
3:59,,"['Young Adult', 'Science Fiction', 'Fantasy', 'Paranormal', 'Horror', 'Romance', 'Thriller', 'Mystery', 'Fiction', 'Time Travel']","Josie Byrne's life is spiraling out of control. Her parents are divorcing, her boyfriend Nick has grown distant, and her physics teacher has it in for her. When she's betrayed by the two people she trusts most, Josie thinks things can't get worse.Until she starts having dreams about a girl named Jo. Every night at the same time—3:59 a.m.Jo's life is everything Josie wants: she's popular, her parents are happily married, and Nick adores her. It all seems real, but they're just dreams, right? Josie thinks so, until she wakes one night to a shadowy image of herself in the bedroom mirror – Jo. Josie and Jo realize that they are doppelgängers living in parallel universes that overlap every twelve hours at exactly 3:59. Fascinated by Jo's perfect world, Josie jumps at the chance to jump through the portal and switch places for a day.But Jo’s world is far from perfect. Not only is Nick not Jo's boyfriend, he hates her. Jo's mom is missing, possibly insane. And at night, shadowy creatures feed on human flesh.By the end of the day, Josie is desperate to return to her own life. But there’s a problem: Jo has sealed the portal, trapping Josie in this dangerous world. Can she figure out a way home before it’s too late?From master of suspense Gretchen McNeil comes a riveting and deliciously eerie story about the lives we wish we had – and how they just might kill you.",,,,September 17th 2013,[],Hardcover,,9780062118813,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360789335l/15836516.jpg,3.82,[],99.0,1.0,,,,89.0,2440.0,359,Balzer + Bray,"['762', '812', '601', '195', '70']",,[],,['Gretchen McNeil']
3rd Degree,,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Suspense', 'Mystery Thriller', 'Murder Mystery', 'Audiobook', 'Detective', 'Adult']","The Women's Murder Club returns in a shockingly suspenseful thriller. Plunging into a burning town house, Detective Lindsay Boxer discovers three dead bodies...and a mysterious message at the scene. When more corpses turn up, Lindsay asks her friends Claire Washburn of the medical examiner's office, Assistant D.A. Jill Bernhardt, and San Francisco Chronicle reporter Cindy Thomas to help her find a murderer who vows to kill every three days. Even more terrifying, he has targeted one of the four friends. Which one will it be?",Women's Murder Club #3,,02/26/04,January 1st 2005,"['Lindsay Boxer', 'Claire Washburn', 'Jill Bernhardt', 'Cindy Thomas']",Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523207746l/13132._SY475_.jpg,4.02,[],75.0,1.0,,,,96.0,77528.0,339,Grand Central Publishing,"['25833', '31136', '17529', '2426', '604']",,"['San Francisco, California (United States)']",,"['James Patterson', 'Andrew Gross']"
3rd Degree,,Fiction,"In James Patterson's shockingly suspenseful #1 New York Times bestseller, one member of the Women's Murder Club is hiding a secret so dangerous that it could destroy them all. One of James Patterson's best loved heroines is about to die. Detective Lindsay Boxer is jogging along a beautiful San Francisco street when a fiery explosion rips through the neighborhood. When Lindsay plunges inside to search for survivors, she finds three people dead. A lost infant and a mysterious message at the scene leaves Lindsay and the San Francisco Police Department completely baffled. Then a prominent businessman is found murdered under bizarre circumstances, with another mysterious message left behind by the killer. Lindsay asks her friends Claire Washburn of the medical examiner's office, Assistant D.A. Jill Bernhardt, and Chronicle reporter Cindy Thomas to help her figure out who is committing these murders-and why they are intent on killing someone every three days. Even more terrifying, the killer has targeted one of the four friends who call themselves the Women's Murder Club. Which one will it be?",,,,2005.0,,,0446614831,9780446614832,,http://books.google.com/books/content?id=U4iBuffnoCkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,,,,,,,,,339.0,,,60777.0,,,"['James Patterson', 'Andrew Gross']"
300 Nights,,['Science Fiction'],"300 Nights is a cyberpunk science fiction novel where a society controlled by genetic manipulation creates social classes based on neural implants and gene bums. The biological superpower, the Basic Protection Corporation, controls the key to human survival. Yet, the Company stands idly by while a deadly space-born virus hurled down to Earth during an apocalyptic meteor storm annihilates the human population above ground. Exiled to the Earth’s womb, humanity now faces the BPC-born threat of another race more powerful and genetically superior to the Homo sapien. Humanity hangs in the balance with their defenders Benner, caught in the Demon’s Hole of the next generation Mindbender, and Miranda only just discovering who she really is in a gritty new world.",,Second,10/27/10,May 1st 2011,[],Mass Market Paperback,,9780557799695,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1289784698l/9698340.jpg,4.33,[],99.0,1.0,,,,100.0,9.0,242,"Ruptured Media, LLC","['4', '4', '1', '0', '0']",,[],,['Kriss Perras']
"3 Friends Celebrate: Ali, Kelly and Ben",,[],"3 Friends from different faiths come together when it’s time to celebrate one another’s important day.
Respect and understanding of different faiths and culture is very important.
No matter what you believe in, we can all be friends.",,,,September 12th 2018,[],Kindle Edition,,B07HB6CFM6,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537067907l/41840352._SX318_.jpg,5.0,[],99.0,1.0,,,,100.0,1.0,35,,[],,[],,['M Maktari']
"3,096 Days",,"['Nonfiction', 'True Crime', 'Biography', 'Memoir', 'Crime', 'Biography Memoir', 'Autobiography', 'Abuse', 'Audiobook', 'German Literature']","On 2 March 1998 ten-year-old Natascha Kampusch was snatched off the street by a stranger and bundled into a white van. Hours later she found herself in a dark cellar, wrapped in a blanket. When she emerged eight years later, her childhood had gone. In ""3,096 Days"" Natascha tells her incredible story for the first time: her difficult childhood, what exactly happened on the day of her abduction, her imprisonment in a five-square-metre dungeon, and the mental and physical abuse she suffered from her abductor, Wolfgang Priklopil. ""3,096 Days"" is ultimately a story about the triumph of the human spirit. It describes how, in a situation of almost unbearable hopelessness, she slowly learned how to manipulate her captor. And how, against inconceivable odds, she managed to escape unbroken.",,,09/06/10,September 16th 2010,[],Paperback,,9780670919994,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378276184l/9247128.jpg,3.89,[],90.0,1.0,,,,93.0,9389.0,240,Penguin Books,"['2727', '3650', '2377', '520', '115']",,['Strasshof an der Nordbahn (Österreich)'],,"['Natascha Kampusch', 'Jill Kreuer']"
3 Below,,"['Fantasy', 'Mystery', 'Middle Grade', 'Adventure', 'Childrens', 'Fiction', 'Young Adult', 'Juvenile', 'Science Fiction', 'Humor']","Charlie had his chocolate factory. Stanley Yelnats had his holes. Leo has the wacky, amazing Whippet Hotel.Now that Leo has uncovered a few secrets behind the wacky Whippet Hotel, he'll have to save it!Leo has explored the zany, wonderful Whippet Hotel from basement to top floor, with trains, flying goats, and mazes (among other things) in between. But even Leo doesn't know every secret of the Whippet - and when he discovers that there's more beneath the hotel than he'd thought, it doesn't take long for more adventures to unfold!",Floors #2,,,September 1st 2012,[],Hardcover,,9780545255202,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398980890l/13436380.jpg,4.06,[],84.0,1.0,,,,95.0,974.0,240,Scholastic Press,"['394', '307', '223', '39', '11']",,[],,['Patrick Carman']
365 Days of Wonder: Mr. Browne's Book of Precepts,,"['Middle Grade', 'Young Adult', 'Fiction', 'Childrens', 'Inspirational', 'Contemporary', 'Realistic Fiction', 'Self Help', 'Juvenile', 'Reference']","In the #1 New York Times bestselling novel Wonder, readers were introduced to memorable English teacher Mr. Browne and his love of precepts. Simply put, precepts are principles to live by, and Mr. Browne has compiled 365 of them—one for each day of the year—drawn from popular songs to children’s books to inscriptions on Egyptian tombstones to fortune cookies. His selections celebrate kindness, hopefulness, the goodness of human beings, the strength of people’s hearts, and the power of people’s wills. Interspersed with the precepts are letters and emails from characters who appeared in Wonder. Readers hear from Summer, Jack, Charlotte, Julian, and Amos.   There’s something for everyone here, with words of wisdom from such noteworthy people as Anne Frank, Martin Luther King Jr., Confucius, Goethe, Sappho—and over 100 readers of Wonder who sent R. J. Palacio their own precepts.",Wonder #Companion,,,August 26th 2014,[],Hardcover,,9780553499049,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392316608l/20758093.jpg,4.32,[],94.0,1.0,,,,96.0,9605.0,432,Knopf Books for Young Readers,"['5279', '2638', '1273', '272', '143']",,[],,['R. J Palacio']
365 Daily Inspirational & Poetical Quotes of Rodolfo Martin Vitangcol: For the year 2019 [Volume One],,[],"ADMIT IT OR NOT, WE’RE ALL IN A QUESTfor success and happiness at its best,We’ve been so programmed by Nature for it,to say no is being a hypocrite.WHAT A PITY IF LIFE BE NOT WELL LIVED,deprived of joy that for man God had willed.What a pity, too, if joy is half-baked,smiling so wide, deep inside it is fake.JOY AND SUCCESS ARE ESSENCE OF LIVING—life is no life without them you having.Don’t you dare settle for anything less,anything less is but same a distress.OH, MY HUMBLE QUOTES OF INSPIRATION,they are for all whatever life’s station.May you enjoy every word there in all—may they lift your heart, liberate your soul!I AM RODOLFO MARTIN VITANGCOL,all thoughts herein penned under my control,of a human race by God’s selection,to uplift people’s soul my sworn mission.Amen!",,,,Published,[],ebook,,B07MJBCBD4,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547088846l/43526513._SY475_.jpg,5.0,[],90.0,1.0,,,,100.0,11.0,109,Rodolfo Martin Vitangcol,"['11', '0', '0', '0', '0']",,[],,['Rodolfo Martin Vitangcol']
30 Pieces of Gold: Self Growth - How to use Inspirational Quotes Effectively.,,"['Novels', 'Inspirational', 'Contemporary', 'Adult', 'Self Help', 'Psychology']"," Inspirational Quotes – Hah - Do They Really Work? Today only, get this Amazon bestseller for just $0.99. Regularly priced at $4.99.Read on your PC, Mac, smart phone, tablet or Kindle device.You’re about to discover how to supercharge every day of the month. They aren’t preachy, and don’t speak in lofty phrases that you can’t really relate to; They are down to earth and, besides working, most will both make you smile and think! Here Is A Preview Of What You'll Learn...  
   You will learn to choose your attitude 
  
    You will learn to dream, and not be embarrassed about it 
  
   You will smile at the quote about Inner Peace 
  
   You will see that your life does not get better by chance; only by change  
  
   You will begin to believe in your remarkable power 
  
   You will see how a bad attitude is like a flat tire 
  
   Do you believe in Magic 
  
   Do Dreams Matter? 
  
   When does an Inspirational Quote became useless? 
 Download your copy today!Take action today and download this book for a limited time discount of only $0.99!Begin your life change today! Check Out What Others Are Saying... •Thought Provoking and Insightful•Looking at life through wonderful lens•A fun book•The author enjoys his life•Life seems so simple and easy after reading this•Common sense logic, humour, and insight – all rolled into one little package•The 30 Pieces of Gold – are golden!Tags: Self Growth, Social Skills, Positive Thinking, Inspirational Quotes, life’s path, positive affirmations, social anxiety",,,,September 2nd 2014,[],Kindle Edition,,B00NAJ9VNK,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446745139l/27467291._SY475_.jpg,4.29,[],290.0,3.0,,,,99.0,129.0,60,,"['50', '68', '10', '1', '0']",,[],,"['Ron Millicent', 'Millie Parker']"
"365 Journal Writing Ideas: A year of daily journal writing prompts, questions & actions to fill your journal with memories, self-reflection, creativity & direction",,"['Writing', 'Nonfiction', 'Journaling', 'Self Help', 'Reference', 'Inspirational', 'Personal Development', 'Journal', 'Unfinished', 'Art']","Follow the undated daily journal writing prompts & weekly actions in this book to fill your journal to the point of bursting. Filled with memories, self-reflection, ideas, inspiration, creativity, experiences, achievements, gratitude, short stories, photographs, goals and direction. Unlock the potential of your journal and enjoy some time for yourself. Inside you will find:JOURNAL WRITING TIPS & TRICKS. Learn how to beat the blank page to start your journal writing practice, how to make the time to write, how to organize your journal/diary, find ideas on how to add visual interest to your journal, a collection of alternative journal prompts, a photography challenge checklist and more.365 JOURNALING PROMPTS & QUESTIONS. Enjoy a years-long guided journal writing course for self exploration through daily writing prompts. To help you use your journal/diary as a place to remember where you have been (memoir), appreciate where you are now (gratitude) and decide on where you are going (goals). Not only helping you gain clarity, closure and purpose but also resulting in your very own mini memoir or life journal keepsake. Mixed in amongst the reflective journal writing questions are creative writing prompts, light hearted questions and short story writing idea generator tables to help get your creative writing juices flowing and to have some fun with your journal.52 WEEKLY ACTIONS. Feel like you are stuck in a bit of a rut? Looking to boost your self confidence by expanding your comfort zone? Or do you want some new experiences to write about? Along with your trusty journal, complete one action each week over the 365 days to make the next 52 weeks of your life just that little bit more interesting. For example: Week 30 - Send someone a gift without them knowing it is from you. Report back to journal.***BONUS***OVER 400 QUOTES. A quote collection of over 400 quotes and proverbs ordered by subject, from adventure to writing. To be used as an extra source of inspiration, wisdom and starting points for your journaling practice. After all, who doesn't love a quote collection? IS THIS JOURNAL WRITING BOOK FOR YOU?Are you intimidated by the blank page?Is your journal writing becoming repetitive?Are you looking to find some direction and start setting goals?Are you a writer or blogger who wants to knock the wind out of writer's block?Have you found it difficult maintaining a journal writing practice?Do you want to create a record of your life in a life journal?Are you looking for a creative outlet?Do you enjoy creative and short story writing?Do you feel a need to clear out and process some mental clutter?Have you built up a collection of blank journals because you are scared of ruining them?Have you googled ‘how to write a journal?’ or ‘how to write a diary?’ but still don’t know where to start?If so, this book is for you. Let's get journaling...NOTE: The journal prompts & actions in this book are not dated so you can start from journaling prompt No.1 & weekly action No.1 at any point in the year. You can also pick and choose the prompts at random if you are looking for an occasional resource to help beat writer's block.NO KINDLE? NO PROBLEM. You don’t need a Kindle to read Kindle books, you can buy 365 Journal Writing Ideas today to enjoy it instantly on the FREE Kindle app for PC, Mac, iPhone, Android, Windows Phone and Blackberry. So you could use this book with your journal to do some journaling curled up in bed, on your lunch break at work, at a coffee shop or even learn how to journal at the beach (lucky you).10% of proceeds from 365 Journal Writing Ideas are donated to The Make-A-Wish Foundation.",,,,January 23rd 2013,[],Kindle Edition,,9780957679306,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364599360l/17701717.jpg,3.82,[],63.0,1.0,,,,90.0,416.0,244,,"['126', '145', '104', '25', '16']",,[],,['Rossi Fox']
3000 Degrees: The True Story of a Deadly Fire and the Men Who Fought It,,"['Nonfiction', 'History', 'Biography', 'Journalism']","In the fading industrial city of Worcester, Massachusetts, there are men whose jobs are to brave danger, endure long shifts, and trust other men with their lives. Like their counterparts in cities and small towns everywhere, they are firefighters, and like firefighters everywhere, they take enormous pride in their brotherhood and their calling. On December 3, 1999, as the men of Central Street and other Worcester stations lived their daily lives, worked second jobs, and raised their children, they did not know an inferno unlike anything they had ever seen was about to put them to the ultimate test.The fire at Worcester Cold Storage was ignited by two vagrants' Christmas candle. When the first firefighters arrived on the scene, the building-a hulking, abandoned, windowless warehouse-was waiting to explode. As men fought to contain the flames with hoses, they were suddenly surrounded by confusing, suffocating darkness and searing steam. Worcester Cold Storage-with its mazelike layout and rooms so insulated that they prevented men from hearing each other's alarms-was turning into a furious beast, disorienting those inside it, seemingly determined to kill as many men as it could.3000 DEGREES stands with the best works of American reportage. Sean Flynn takes us into the private lives of men heading inexorably into one sudden shared, overwhelming battle. He captures the agony of working wives and mothers hearing the news with mounting terror and a community being hurtled toward unbearable loss. Most of all, he vividly depicts the moments of truth, when ordinary men know that their brothers are going to die, and that to live with themselves, to take another single breath, they too must be prepared to lay down their lives.",,,,March 29th 2002,[],Hardcover,,9780446528313,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440902247l/932634._SY475_.jpg,4.34,"['Audie Award for Nonfiction, Unabridged (2003)']",94.0,1.0,,,,97.0,446.0,245,Warner Books (NY),"['237', '141', '55', '10', '3']",,[],,['Sean Flynn']
