title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Noragami 01,,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Supernatural', 'Shonen', 'Young Adult', 'Urban Fantasy', 'Fiction', 'Comics Manga']","Götter und ihre Macken! Schluchzend sitzt Mutsumi auf der Schultoilette und weiß nicht, wie sie das Mobbing ihrer Mitschüler noch länger ertragen soll. Da fällt ihr Blick auf eine Telefonnummer an der Wand, die Hilfe verspricht. Sie wählt und plötzlich erscheint vor ihr ein Mann.Der selbsternannte, freche Gott Yato bietet seine Hilfe an, allerdings nicht ohne Hintergedanken. Denn Yato brauche Leute, die an ihn glauben, um ein echter Gott zu werden. Allerdings hat letztens seine ""göttliche Waffe"" gekündigt, weil sie es nicht mehr mit ihm aushielt. Kann Yato überhaupt jemanden von sich überzeugen?",ノラガミ / Noragami: Stray God #1,,07/15/11,April 11th 2013,[],Paperback,,9783770479443,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366576585l/17835727.jpg,4.39,[],100.0,1.0,,,,97.0,14005.0,194,Egmont,"['8160', '3788', '1599', '284', '174']",,[],,"['Adachitoka', 'Ai Aoki']"
Nick Nightmare Investigates,,"['Horror', 'Fantasy']","In this frenetic collection of stories taken from the files of Nick Nightmare, Private Eye, the intrepid pulp hero is thrown into a murky world of crawling horrors, spawned by the Old Ones as they seek to rise up from their primordial oceanic depths, ‘when the stars are right.’ Whether he is shooting it out with power-crazed acolytes in his native New York, or slipping across into other dimensions to battle the spreading plague of invasion, Nightmare is never far from the long, clammy reach of the things from the Deep, bizarre artifacts of power, decrepit villages and citadels, magic and voodoo. Life for the private eye is an endless slalom of mayhem. Nick Nightmare Investigates includes a team-up with Damian Paladin in a brand new, full-blooded action thriller, written in collaboration with Mike Chinn.Nick Nightmare Investigates is a potent blend of HP Lovecraft, Mickey Spillane and the roller coaster adventures of the golden age of the pulps.",,Signed and Limited edition (200 copies),,September 6th 2014,[],Hardcover,,9780957348981,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410266380l/23174415.jpg,4.27,[],95.0,1.0,,,,100.0,15.0,264,Alchemy,"['5', '9', '1', '0', '0']",,[],,"['Adrian Cole', 'Mike Chinn', 'Jim Pitts']"
Namesake,,"['Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Pirates', 'Adventure', 'Romance', 'Fiction', 'Action', 'High Fantasy', 'Young Adult Romance']","Trader. Fighter. Survivor.With the Marigold ship free of her father, Fable and its crew were set to start over. That freedom is short-lived when she becomes a pawn in a notorious thug’s scheme. In order to get to her intended destination she must help him to secure a partnership with Holland, a powerful gem trader who is more than she seems.As Fable descends deeper into a world of betrayal and deception she learns that her mother was keeping secrets, and those secrets are now putting the people Fable cares about in danger. If Fable is going to save them then she must risk everything, including the boy she loves and the home she has finally found.Filled with action, emotion, and lyrical writing, New York Times bestselling author Adrienne Young returns with Namesake, the final book in the captivating Fable duology.",Fable #2,,,Expected publication: March 16th 2021,[],Hardcover,,9781250254399,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590354154l/53138025._SY475_.jpg,4.53,[],88.0,1.0,,,,99.0,253.0,368,Wednesday Books,"['154', '80', '17', '2', '0']",,[],,['Adrienne Young']
N or M?,,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Detective', 'Mystery Thriller', 'British Literature', 'Thriller', 'Adult', 'Novels']","The final words of the dying man...the code names of Hitler's most dangerous agents...the mysterious clue that sends Tommy and Tuppence to a seaside resort on a mission of wartime intelligence. But not as husband and wife. As strangers, meeting by chance, setting an elaborate trap for an elusive killer.",Tommy & Tuppence Mysteries #3,,11/30/41,2001,"['Tommy Beresford', '""Tuppence"" Beresford', 'Albert Batt']",Paperback,,9780007111459,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295677628l/102313.jpg,3.77,[],152.0,4.0,,,,92.0,18171.0,304,HarperCollins,"['4339', '6870', '5588', '1182', '192']",,[],,['Agatha Christie']
Nemesis,,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Detective', 'Mystery Thriller', 'British Literature', 'Audiobook', 'Murder Mystery', 'Novels']","In utter disbelief, Jane Marple read the letter addressed to her from the recently deceased Mr Rafiel - an acquaintance she had met briefly on her travels. He had left instructions for her to investigate a crime after his death. The only problem was, he had failed to tell her who was involved or where and when the crime had been committed. It was most intruguing. Soon she is faced with a new crime - the ultimate crime - murder. It seems someone is adamant that past evils remain buried...",Miss Marple #12,,10/28/71,May 1st 2000,"['Mr. Rafiel', 'Miss Marple', 'Esther Walters', 'Michael Rafiel', 'Verity Hunt', 'Archbishop Brabazon', 'Elizabeth Temple (Nemesis)', 'Miss Cooke', 'Lavinia Glynne', 'Clotilde Bradbury-Scott', 'Anthea Bradbury-Scott', 'Miss Barrow', 'Professor Wanstead', 'Emlyn Price', 'Nora Broad', 'Inspector Douglas']",Paperback,,9780451200181,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389760569l/31304.jpg,3.86,[],406.0,6.0,,,,93.0,26508.0,224,Signet,"['7398', '10120', '7161', '1498', '331']",,"['St. Mary Mead, England (United Kingdom)', 'London, England']",,['Agatha Christie']
Noite de voraces sombras,,[],"Agustín Fernández Paz ofrece aos lectores, coa súa característica mestría narrativa, unha obra na que aborda a recuperación das vidas e dos ideais truncados trala guerra civil e a amarga posguerra. Unha emocionante novela, onde os sentimentos ocupan un papel moi relevante, sobre a memoria de tantos soños rotos pola guerra, polo exilio e pola distancia. Sara, unha moza de dezaseis anos, narra de forma apaixonada os acontecementos que durante unhas vacacións de verán na casa da avoa foron un auténtico terremoto na súa vida e lle axudarán, dende entón, a enfrontala dunha forma distinta. No cuarto que ocupa sentirá o inquedante desacougo dunha presencia fantasmal. Alí atopará, tamén, un fato de cartas e fotos, unha libreta de caligrafía apretada e unha selecta biblioteca que a levarán a descubrir unha inesquecible historia de amor e desamor entre dous mestres republicanos, que se produciu durante a Guerra Civil e os amargos anos da posguerra.",,,,2002,[],,,9788483029107,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377266220l/3786035.jpg,3.38,[],91.0,1.0,,,,82.0,100.0,176,Xerais de Galicia,"['17', '25', '40', '15', '3']",,[],,['Agustín Fernández Paz']
Negeri 5 Menara,,"['Novels', 'Fiction', 'Indonesian Literature', 'Islam', 'Inspirational', 'Religion', 'Drama', 'Unfinished', 'Adventure', 'True Story']","Alif lahir di pinggir Danau Maninjau dan tidak pernah menginjak tanah di luar ranah Minangkabau. Masa kecilnya adalah berburu durian runtuh di rimba Bukit Barisan, bermain bola di sawah berlumpur dan tentu mandi berkecipak di air biru Danau Maninjau.Tiba-tiba saja dia harus naik bus tiga hari tiga malam melintasi punggung Sumatera dan Jawa menuju sebuah desa di pelosok Jawa Timur. Ibunya ingin dia menjadi Buya Hamka walau Alif ingin menjadi Habibie. Dengan setengah hati dia mengikuti perintah Ibunya: belajar di pondok.Di kelas hari pertamanya di Pondok Madani (PM), Alif terkesima dengan “mantera” sakti man jadda wajada. Siapa yang bersungguh-sungguh pasti sukses.Dia terheran-heran mendengar komentator sepakbola berbahasa Arab, anak menggigau dalam bahasa Inggris, merinding mendengar ribuan orang melagukan Syair Abu Nawas dan terkesan melihat pondoknya setiap pagi seperti melayang di udara.Dipersatukan oleh hukuman jewer berantai, Alif berteman dekat dengan Raja dari Medan, Said dari Surabaya, Dulmajid dari Sumenep, Atang dari Bandung dan Baso dari Gowa. Di bawah menara masjid yang menjulang, mereka berenam kerap menunggu maghrib sambil menatap awan lembayung yang berarak pulang ke ufuk. Di mata belia mereka, awan-awan itu menjelma menjadi negara dan benua impian masing-masing. Kemana impian jiwa muda ini membawa mereka? Mereka tidak tahu. Yang mereka tahu adalah: Jangan pernah remehkan impian, walau setinggi apa pun. Tuhan sungguh Maha Mendengar.Bagaimana perjalanan mereka ke ujung dunia ini dimulai? Siapa horor nomor satu mereka? Apa pengalaman mendebarkan di tengah malam buta di sebelah sungai tempat jin buang anak? Bagaimana sampai ada yang kasak-kusuk menjadi mata-mata misterius? Siapa Princess of Madani yang mereka kejar-kejar? Kenapa mereka harus botak berkilat-kilat? Bagaimana sampai Icuk Sugiarto, Arnold Schwarzenegger, Ibnu Rusyd, bahkan Maradona sampai akhirnya ikut campur? Ikuti perjalanan hidup yang inspiratif ini langsung dari mata para pelakunya. Negeri Lima Menara adalah buku pertama dari sebuah trilogi.",Negeri 5 Menara #1,,07/28/09,August 2009,"['Alif, Raja, Atang, Said, Dulmajid, Baso, Randai, Sarah', 'Amak, Kiai Rais, Ustad Salman, Tyson']",Paperback,,9789792248616,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1249749162l/6688121.jpg,4.09,"['Kusala Sastra Khatulistiwa Nominee for Fiksi - longlist (2010)', 'Penulis dan Buku Fiksi Terfavorit', 'Anugerah Pembaca Indonesia for Buku dan Penulis Fiksi Terfavorit (2010)']",292.0,3.0,,,,95.0,11971.0,432,Gramedia Pustaka Utama,"['4664', '4519', '2194', '448', '146']",,[],,['Ahmad Fuadi']
"Nana, Vol. 1",,"['Manga', 'Graphic Novels', 'Romance', 'Comics', 'Fiction', 'Josei', 'Young Adult', 'Drama', 'Japan', 'Music']","A chance meeting on a train to Tokyo sends two girls named Nana on a collision course with destiny!Nana ""Hachi"" Komatsu hopes that moving to Tokyo will help her make a clean start and leave her capricious love life behind her. Nana Osaki, who arrives in the city at the same time, has plans to score big in the world of rock'n'roll. Although these two young women come from different backgrounds, they quickly become best friends in a whirlwind world of sex, music, fashion, gossip and all-night parties!Nana Komatsu is a young woman who's endured an unending string of boyfriend problems. Moving to Tokyo, she's hoping to take control of her life and put all those messy misadventures behind her. She's looking for love and she's hoping to find it in the big city.Nana Osaki, on the other hand, is cool, confident and focused. She swaggers into town and proceeds to kick down the doors to Tokyo's underground punk scene. She's got a dream and won't give up until she becomes Japan's No. 1 rock'n'roll superstar.This is the story of two 20-year-old women who share the same name. Even though they come from completely different backgrounds, they somehow meet and become best friends. The world of 
  Nana
 is a world exploding with sex, music, fashion, gossip and all-night parties.",Nana #1,,05/15/00,December 6th 2005,[],Paperback,,9781421501086,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388701565l/98413.jpg,4.21,[],603.0,7.0,,,,92.0,34500.0,192,VIZ Media LLC,"['18870', '8048', '4710', '1730', '1142']",,[],,['Ai Yazawa']
Notebook of a Return to the Native Land,,Literary Criticism,Césaire's masterpiece that reaches the powerful and overlooked aspects of black culture.,,,,2001.0,,,0819564524,9780819564528,,http://books.google.com/books/content?id=JzFt9S2RBakC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.08,,,,,,,,,66.0,,,867.0,,,"['Aimé Césaire', 'Clayton Eshleman', 'Annette Smith']"
Natives: Race and Class in the Ruins of Empire,,"['Nonfiction', 'Politics', 'History', 'Race', 'Anti Racist', 'Biography', 'Memoir', 'Audiobook', 'Sociology', 'Society']","SHORTLISTED FOR THE JAMES TAIT BLACK PRIZE | THE JHALAK PRIZE | THE BREAD AND ROSES AWARD & LONGLISTED FOR THE ORWELL PRIZE FOR POLITICAL WRITINGFrom the first time he was stopped and searched as a child, to the day he realised his mum was white, to his first encounters with racist teachers - race and class have shaped Akala's life and outlook. In this unique book he takes his own experiences and widens them out to look at the social, historical and political factors that have left us where we are today.Covering everything from the police, education and identity to politics, sexual objectification and the far right, Natives speaks directly to British denial and squeamishness when it comes to confronting issues of race and class that are at the heart of the legacy of Britain's racialised empire.Natives is the searing modern polemic and Sunday Times bestseller from the BAFTA and MOBO award-winning musician and political commentator, Akala.",,,,May 17th 2018,[],Hardcover,,9781473661219,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577923588l/36352480.jpg,4.59,"['Orwell Prize Nominee for Political Writing for Longlist (2019)', 'Jhalak Prize Nominee (2019)']",91.0,1.0,,,,99.0,8670.0,352,Two Roads,"['5700', '2479', '399', '70', '22']",,[],,['Akala']
Notre-Dame de Paris,,"['Classics', 'History', 'France']","The cathedral of Notre-Dame de Paris is one of the jewels of the French capital and a masterpiece of Gothic architecture. This, the most detailed and lavishly illustrated book on the cathedral available in English, beautifully evokes the awe-inspiring monument that attracts countless visitors from around the world.",,,,October 1st 1999,[],Hardcover,,9780810981799,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387711089l/63024.jpg,4.21,[],85.0,1.0,,,,97.0,207.0,256,Harry N. Abrams,"['97', '67', '37', '2', '4']",,[],,"['Alain Erlande-Brandenburg', 'Caroline Rose', 'John Goodman']"
Never Have Your Dog Stuffed: And Other Things I've Learned,,"['Nonfiction', 'Biography', 'Memoir', 'Humor', 'Autobiography', 'Biography Memoir', 'Audiobook', 'Comedy', 'Adult', 'Tv']","He's one of America's most recognizable and acclaimed actors-a star on Broadway, an Oscar nominee for The Aviator, and the only person to ever win Emmys for acting, writing, and directing, during his eleven years on M*A*S*H. Now Alan Alda has written a memoir as elegant, funny, and affecting as his greatest performances.""My mother didn't try to stab my father until I was six,"" begins Alda's irresistible story. The son of a popular actor and a loving but mentally ill mother, he spent his early childhood backstage in the erotic and comic world of burlesque and went on, after early struggles, to achieve extraordinary success in his profession.Yet Never Have Your Dog Stuffed is not a memoir of show-business ups and downs. It is a moving and funny story of a boy growing into a man who then realizes he has only just begun to grow.It is the story of turning points in Alda's life, events that would make him what he is-if only he could survive them.From the moment as a boy when his dead dog is returned from the taxidermist's shop with a hideous expression on his face, and he learns that death can't be undone, to the decades-long effort to find compassion for the mother he lived with but never knew, to his acceptance of his father, both personally and professionally, Alda learns the hard way that change, uncertainty, and transformation are what life is made of, and true happiness is found in embracing them.Never Have Your Dog Stuffed, filled with curiosity about nature, good humor, and honesty, is the crowning achievement of an actor, author, and director, but surprisingly, it is the story of a life more filled with turbulence and laughter than any Alda has ever played on the stage or screen.
  
",,,01/01/05,September 12th 2006,[],Paperback,,9780812974409,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388286928l/76625.jpg,3.87,[],86.0,1.0,,,,93.0,8005.0,235,Random House Trade,"['2197', '3224', '2018', '444', '122']",,[],,['Alan Alda']
Neither Victims Nor Executioners,,"['Philosophy', 'Essays', 'Nonfiction', 'Politics', 'France', 'Classics']","A reprinting of a series of essays written by Camus originally appearing serially in the 1946 Fall issues of ""Combat,"" a French resistance newspaper published during WWII. In the essays he discusses violence, murder & the impact these have on those who perpetrate, suffer or observe. (These essays, orginally written in French, were translated into English by Dwight Macdonald & were 1st published in the July-August issue of ""Politics."" With Mcadonald's permission, they were republished in this volume.)  Camus' essays deal with the future of politics & human society in the era of modern warfare & totalitarian states.",,,11/06/46,November 30th 1986,[],Library Binding,,9780865710856,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1292173645l/397138.jpg,4.19,[],90.0,1.0,,,,96.0,173.0,64,Library Company of Philadelphia,"['73', '68', '25', '6', '1']",,[],,['Albert Camus']
Noces / L'été,,"['France', 'Classics', 'Nonfiction', 'Philosophy', 'French Literature', 'Essays', 'Short Stories', '20th Century', 'Algeria', 'Africa']","«Je me souviens du moins d'une grande fille magnifique qui avait dansé tout l'après-midi. Elle portait un collier de jasmin sur sa robe bleue collante, que la sueur mouillait depuis les reins jusqu'aux jambes. Elle riait en dansant et renversait la tête. Quand elle passait près des tables, elle laissait après elle une odeur mêlée de fleurs et de chair.»",,,10/30/53,January 27th 1972,[],Mass Market Paperback,,9782070360161,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356498631l/896536.jpg,3.98,[],100.0,1.0,,,,93.0,744.0,192,Folio,"['261', '272', '156', '46', '9']",,[],,['Albert Camus']
"Notebooks, 1935-1951",,Biography & Autobiography,Camus' diary and random notes which provided material for his later fiction,,,,1998.0,,,1569246661,9781569246665,,http://books.google.com/books/content?id=98ouHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,,,,,,,,,496.0,,,536.0,,,"['Albert Camus', 'Philip Malcolm Waller Thody', ""Justin O'Brien""]"
Nimed marmortahvlil,,"['Fiction', 'Historical Fiction', 'War']","Romaan «Nimed marmortahvlil» kujutab kooliõpilaste-vabatahtlike sõjameheteed Vabadussõja aastail. Teose keskse tegelase Henn Ahase kaudu on näidatud ka tolleaegse noorsoo ideelisi otsinguid, nende kõikumist kahe vastandliku ideoloogia, rahvusluse ja sotsialismi vahel.",,,10/30/36,,[],,,9785450014890,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300883682l/6097431.jpg,3.8,[],98.0,1.0,,,,91.0,455.0,352,,"['124', '168', '123', '28', '12']",,[],,['Albert Kivikas']
Nobel Lecture,,"['Nonfiction', 'Russia', 'History', 'Literature', 'Russian Literature', 'Classics', 'Nobel Prize']",,,,01/01/71,January 1st 1973,[],Paperback,,9780374510633,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268868290l/1785300.jpg,4.28,[],96.0,1.0,,,,96.0,127.0,69,Farrar Straus Giroux,"['67', '36', '19', '2', '3']",,[],,"['Aleksandr Solzhenitsyn', 'F. D Reeve']"
